latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
33.864349,-79.415386,016,036,4663,6609,2025-09-04,1553,L8,high,D
33.864344,-79.415062,016,036,4664,6609,2025-09-04,1553,L8,high,D
34.401518,-79.36747,016,036,4779,4621,2025-09-04,1553,L8,high,D
34.401248,-79.367475,016,036,4779,4622,2025-09-04,1553,L8,high,D
34.069,-79.284157,016,036,5055,5846,2025-09-04,1553,L8,high,D
34.068996,-79.283832,016,036,5056,5846,2025-09-04,1553,L8,high,D
34.577066,-79.249582,016,036,5129,3966,2025-09-04,1553,L8,high,D
34.576795,-79.249588,016,036,5129,3967,2025-09-04,1553,L8,low,D
35.103815,-79.201859,016,036,5240,2016,2025-09-04,1553,L8,low,D
35.103545,-79.201865,016,036,5240,2017,2025-09-04,1553,L8,medium,D
34.728705,-79.186762,016,036,5311,3402,2025-09-04,1553,L8,medium,D
35.017695,-79.176459,016,036,5323,2333,2025-09-04,1553,L8,high,D
35.017425,-79.176465,016,036,5323,2334,2025-09-04,1553,L8,high,D
34.851792,-79.134192,016,036,5463,2944,2025-09-04,1553,L8,high,D
34.852052,-79.13353,016,036,5465,2943,2025-09-04,1553,L8,high,D
34.852312,-79.132868,016,036,5467,2942,2025-09-04,1553,L8,high,D
34.852307,-79.13254,016,036,5468,2942,2025-09-04,1553,L8,high,D
33.69216,-79.135047,016,036,5539,7231,2025-09-04,1553,L8,low,D
35.235279,-79.09677,016,036,5550,1524,2025-09-04,1553,L8,high,D
35.235544,-79.096435,016,036,5551,1523,2025-09-04,1553,L8,high,D
35.235274,-79.096441,016,036,5551,1524,2025-09-04,1553,L8,high,D
35.235264,-79.095782,016,036,5553,1524,2025-09-04,1553,L8,high,D
35.234993,-79.095788,016,036,5553,1525,2025-09-04,1553,L8,high,D
35.235259,-79.095452,016,036,5554,1524,2025-09-04,1553,L8,high,D
35.084107,-79.063767,016,036,5661,2081,2025-09-04,1553,L8,high,D
33.906958,-79.065169,016,036,5740,6433,2025-09-04,1553,L8,low,D
33.631158,-79.05616,016,036,5787,7452,2025-09-04,1553,L8,high,D
34.544801,-79.031563,016,036,5798,4073,2025-09-04,1553,L8,low,D
34.253965,-79.027939,016,036,5830,5148,2025-09-04,1553,L8,high,D
34.89913,-78.998522,016,036,5873,2761,2025-09-04,1553,L8,high,D
35.257564,-78.986448,016,036,5883,1435,2025-09-04,1553,L8,high,D
35.257294,-78.986455,016,036,5883,1436,2025-09-04,1553,L8,high,D
35.114674,-78.933028,016,036,6056,1960,2025-09-04,1553,L8,high,D
35.197331,-78.895681,016,036,6163,1652,2025-09-04,1553,L8,high,D
35.197061,-78.895688,016,036,6163,1653,2025-09-04,1553,L8,low,D
35.197325,-78.895352,016,036,6164,1652,2025-09-04,1553,L8,high,D
35.197055,-78.895359,016,036,6164,1653,2025-09-04,1553,L8,high,D
35.19732,-78.895023,016,036,6165,1652,2025-09-04,1553,L8,low,D
35.197049,-78.89503,016,036,6165,1653,2025-09-04,1553,L8,low,D
35.197561,-78.893369,016,036,6170,1651,2025-09-04,1553,L8,low,D
34.823411,-78.679595,016,036,6851,3020,2025-09-04,1553,L8,high,D
34.823141,-78.679603,016,036,6851,3021,2025-09-04,1553,L8,high,D
34.82287,-78.67961,016,036,6851,3022,2025-09-04,1553,L8,high,D
34.823134,-78.679275,016,036,6852,3021,2025-09-04,1553,L8,high,D
34.822864,-78.679283,016,036,6852,3022,2025-09-04,1553,L8,high,D
34.822594,-78.67929,016,036,6852,3023,2025-09-04,1553,L8,high,D
34.823128,-78.678947,016,036,6853,3021,2025-09-04,1553,L8,high,D
34.822858,-78.678955,016,036,6853,3022,2025-09-04,1553,L8,high,D
34.822587,-78.678962,016,036,6853,3023,2025-09-04,1553,L8,high,D
34.822851,-78.678627,016,036,6854,3022,2025-09-04,1553,L8,high,D
34.822581,-78.678635,016,036,6854,3023,2025-09-04,1553,L8,high,D
34.822845,-78.678299,016,036,6855,3022,2025-09-04,1553,L8,high,D
34.822575,-78.678307,016,036,6855,3023,2025-09-04,1553,L8,high,D
34.822305,-78.678315,016,036,6855,3024,2025-09-04,1553,L8,high,D
34.822569,-78.677979,016,036,6856,3023,2025-09-04,1553,L8,high,D
34.822298,-78.677987,016,036,6856,3024,2025-09-04,1553,L8,high,D
34.822292,-78.677659,016,036,6857,3024,2025-09-04,1553,L8,high,D
34.822009,-78.677011,016,036,6859,3025,2025-09-04,1553,L8,high,D
34.822003,-78.676683,016,036,6860,3025,2025-09-04,1553,L8,high,D
34.821733,-78.676691,016,036,6860,3026,2025-09-04,1553,L8,high,D
34.821997,-78.676355,016,036,6861,3025,2025-09-04,1553,L8,high,D
34.821714,-78.675707,016,036,6863,3026,2025-09-04,1553,L8,high,D
34.821444,-78.675715,016,036,6863,3027,2025-09-04,1553,L8,high,D
34.821708,-78.67538,016,036,6864,3026,2025-09-04,1553,L8,high,D
34.821437,-78.675387,016,036,6864,3027,2025-09-04,1553,L8,high,D
34.821701,-78.675052,016,036,6865,3026,2025-09-04,1553,L8,low,D
34.821431,-78.675059,016,036,6865,3027,2025-09-04,1553,L8,high,D
34.821695,-78.674724,016,036,6866,3026,2025-09-04,1553,L8,low,D
34.821425,-78.674732,016,036,6866,3027,2025-09-04,1553,L8,high,D
34.821154,-78.674739,016,036,6866,3028,2025-09-04,1553,L8,high,D
34.821419,-78.674404,016,036,6867,3027,2025-09-04,1553,L8,low,D
34.977939,-78.642713,016,036,6950,2446,2025-09-04,1553,L8,medium,D
34.977668,-78.642721,016,036,6950,2447,2025-09-04,1553,L8,high,D
35.079272,-78.570057,016,036,7162,2066,2025-09-04,1553,L8,low,D
35.021448,-78.532321,016,036,7282,2277,2025-09-04,1553,L8,low,D
34.94416,-78.521831,016,036,7321,2562,2025-09-04,1553,L8,low,D
40.877482,-77.102841,016,031,4981,7291,2025-09-04,1551,L8,high,D
41.009905,-76.995747,016,031,5293,6808,2025-09-04,1551,L8,high,D
41.009635,-76.995739,016,031,5293,6809,2025-09-04,1551,L8,high,D
40.86348,-76.725448,016,031,6040,7366,2025-09-04,1551,L8,low,D
41.727943,-76.511773,016,031,6696,4178,2025-09-04,1551,L8,high,D
41.727673,-76.511767,016,031,6696,4179,2025-09-04,1551,L8,high,D
41.727948,-76.511412,016,031,6697,4178,2025-09-04,1551,L8,high,D
41.727678,-76.511406,016,031,6697,4179,2025-09-04,1551,L8,high,D
31.306558,-81.522752,016,038,489,5484,2025-09-04,1554,L8,high,D
31.306287,-81.52275,016,038,489,5485,2025-09-04,1554,L8,medium,D
31.307505,-81.488394,016,038,598,5481,2025-09-04,1554,L8,high,D
31.307507,-81.488078,016,038,599,5481,2025-09-04,1554,L8,medium,D
31.831428,-81.43914,016,038,762,3546,2025-09-04,1554,L8,high,D
31.831429,-81.438823,016,038,763,3546,2025-09-04,1554,L8,high,D
32.247584,-81.286356,016,038,1248,2010,2025-09-04,1554,L8,high,D
32.497955,-81.271818,016,038,1296,1085,2025-09-04,1554,L8,low,D
32.497685,-81.271817,016,038,1296,1086,2025-09-04,1554,L8,high,D
32.497685,-81.271498,016,038,1297,1086,2025-09-04,1554,L8,low,D
32.258775,-81.241163,016,038,1390,1969,2025-09-04,1554,L8,medium,D
32.259046,-81.240846,016,038,1391,1968,2025-09-04,1554,L8,medium,D
32.259317,-81.240528,016,038,1392,1967,2025-09-04,1554,L8,high,D
32.259048,-81.23989,016,038,1394,1968,2025-09-04,1554,L8,high,D
32.258777,-81.239889,016,038,1394,1969,2025-09-04,1554,L8,low,D
32.259048,-81.239572,016,038,1395,1968,2025-09-04,1554,L8,high,D
32.258778,-81.239571,016,038,1395,1969,2025-09-04,1554,L8,medium,D
32.259049,-81.239253,016,038,1396,1968,2025-09-04,1554,L8,medium,D
32.216606,-81.212081,016,038,1481,2125,2025-09-04,1554,L8,high,D
32.216336,-81.212081,016,038,1481,2126,2025-09-04,1554,L8,high,D
32.216065,-81.21208,016,038,1481,2127,2025-09-04,1554,L8,medium,D
32.217148,-81.211764,016,038,1482,2123,2025-09-04,1554,L8,medium,D
32.216878,-81.211764,016,038,1482,2124,2025-09-04,1554,L8,high,D
32.216607,-81.211763,016,038,1482,2125,2025-09-04,1554,L8,high,D
32.216336,-81.211762,016,038,1482,2126,2025-09-04,1554,L8,high,D
32.216066,-81.211762,016,038,1482,2127,2025-09-04,1554,L8,medium,D
32.216878,-81.211445,016,038,1483,2124,2025-09-04,1554,L8,medium,D
32.216607,-81.211445,016,038,1483,2125,2025-09-04,1554,L8,high,D
32.216608,-81.211126,016,038,1484,2125,2025-09-04,1554,L8,high,D
32.603347,-81.21075,016,038,1488,696,2025-09-04,1554,L8,low,D
32.217422,-81.209855,016,038,1488,2122,2025-09-04,1554,L8,high,D
32.217151,-81.209854,016,038,1488,2123,2025-09-04,1554,L8,high,D
32.603619,-81.210431,016,038,1489,695,2025-09-04,1554,L8,low,D
32.603348,-81.21043,016,038,1489,696,2025-09-04,1554,L8,high,D
32.217423,-81.209536,016,038,1489,2122,2025-09-04,1554,L8,high,D
32.217152,-81.209536,016,038,1489,2123,2025-09-04,1554,L8,high,D
32.205667,-81.071994,016,038,1921,2166,2025-09-04,1554,L8,low,D
32.205397,-81.071994,016,038,1921,2167,2025-09-04,1554,L8,high,D
32.325037,-81.03384,016,038,2041,1725,2025-09-04,1554,L8,medium,D
32.298514,-81.032236,016,038,2046,1823,2025-09-04,1554,L8,medium,D
32.324496,-81.031927,016,038,2047,1727,2025-09-04,1554,L8,medium,D
32.365632,-80.962744,016,038,2264,1575,2025-09-04,1554,L8,medium,D
32.563384,-80.852088,016,038,2610,844,2025-09-04,1554,L8,low,D
32.695602,-80.772818,016,038,2857,355,2025-09-04,1554,L8,high,D
32.695332,-80.772819,016,038,2857,356,2025-09-04,1554,L8,high,D
32.695602,-80.772498,016,038,2858,355,2025-09-04,1554,L8,high,D
32.695331,-80.772499,016,038,2858,356,2025-09-04,1554,L8,medium,D
32.432508,-80.750185,016,038,2930,1327,2025-09-04,1554,L8,low,D
32.603789,-80.736282,016,038,2972,694,2025-09-04,1554,L8,high,D
32.603518,-80.736283,016,038,2972,695,2025-09-04,1554,L8,high,D
32.603247,-80.736284,016,038,2972,696,2025-09-04,1554,L8,high,D
32.606494,-80.735954,016,038,2973,684,2025-09-04,1554,L8,high,D
32.603788,-80.735962,016,038,2973,694,2025-09-04,1554,L8,high,D
32.603517,-80.735963,016,038,2973,695,2025-09-04,1554,L8,high,D
32.603247,-80.735964,016,038,2973,696,2025-09-04,1554,L8,high,D
32.397505,-80.52922,016,038,3623,1454,2025-09-04,1554,L8,low,D
28.532447,-82.251083,016,040,477,5113,2025-09-04,1555,L8,low,D
28.946937,-82.132905,016,040,877,3586,2025-09-04,1555,L8,high,D
28.946939,-82.132597,016,040,878,3586,2025-09-04,1555,L8,high,D
28.946668,-82.132594,016,040,878,3587,2025-09-04,1555,L8,high,D
28.986545,-82.123482,016,040,909,3440,2025-09-04,1555,L8,high,D
28.181306,-82.087145,016,040,1000,6415,2025-09-04,1555,L8,low,D
28.181579,-82.086842,016,040,1001,6414,2025-09-04,1555,L8,high,D
28.181308,-82.08684,016,040,1001,6415,2025-09-04,1555,L8,high,D
28.181582,-82.086537,016,040,1002,6414,2025-09-04,1555,L8,high,D
28.181325,-82.084701,016,040,1008,6415,2025-09-04,1555,L8,low,D
28.181606,-82.083481,016,040,1012,6414,2025-09-04,1555,L8,low,D
28.181879,-82.083178,016,040,1013,6413,2025-09-04,1555,L8,low,D
28.181881,-82.082873,016,040,1014,6413,2025-09-04,1555,L8,low,D
28.181613,-82.082564,016,040,1015,6414,2025-09-04,1555,L8,low,D
28.181886,-82.082262,016,040,1016,6413,2025-09-04,1555,L8,low,D
28.181616,-82.082259,016,040,1016,6414,2025-09-04,1555,L8,low,D
29.267365,-82.083928,016,040,1047,2404,2025-09-04,1555,L8,medium,D
29.267095,-82.083925,016,040,1047,2405,2025-09-04,1555,L8,high,D
29.267368,-82.083619,016,040,1048,2404,2025-09-04,1555,L8,high,D
29.267097,-82.083617,016,040,1048,2405,2025-09-04,1555,L8,high,D
28.776052,-82.071126,016,040,1072,4219,2025-09-04,1555,L8,high,D
28.775781,-82.071124,016,040,1072,4220,2025-09-04,1555,L8,high,D
28.954219,-82.070184,016,040,1081,3561,2025-09-04,1555,L8,high,D
28.953948,-82.070181,016,040,1081,3562,2025-09-04,1555,L8,high,D
29.14494,-82.056117,016,040,1133,2857,2025-09-04,1555,L8,high,D
28.985409,-82.028626,016,040,1217,3447,2025-09-04,1555,L8,high,D
28.985139,-82.028623,016,040,1217,3448,2025-09-04,1555,L8,high,D
29.485086,-82.009188,016,040,1296,1602,2025-09-04,1555,L8,high,D
28.730344,-81.993556,016,040,1323,4390,2025-09-04,1555,L8,low,D
28.730073,-81.993553,016,040,1323,4391,2025-09-04,1555,L8,high,D
28.730075,-81.993246,016,040,1324,4391,2025-09-04,1555,L8,high,D
28.729811,-81.992322,016,040,1327,4392,2025-09-04,1555,L8,low,D
28.72954,-81.99232,016,040,1327,4393,2025-09-04,1555,L8,high,D
28.729813,-81.992015,016,040,1328,4392,2025-09-04,1555,L8,high,D
28.729543,-81.992012,016,040,1328,4393,2025-09-04,1555,L8,high,D
28.730628,-81.991715,016,040,1329,4389,2025-09-04,1555,L8,high,D
28.730357,-81.991713,016,040,1329,4390,2025-09-04,1555,L8,high,D
28.73063,-81.991408,016,040,1330,4389,2025-09-04,1555,L8,high,D
28.730359,-81.991406,016,040,1330,4390,2025-09-04,1555,L8,high,D
28.942803,-81.890303,016,040,1665,3608,2025-09-04,1555,L8,low,D
28.942533,-81.890301,016,040,1665,3609,2025-09-04,1555,L8,high,D
29.896838,-81.860132,016,040,1789,85,2025-09-04,1555,L8,high,D
29.130706,-81.849361,016,040,1803,2915,2025-09-04,1555,L8,low,D
29.091322,-81.825918,016,040,1878,3061,2025-09-04,1555,L8,low,D
28.955678,-81.824531,016,040,1879,3562,2025-09-04,1555,L8,low,D
28.955409,-81.824221,016,040,1880,3563,2025-09-04,1555,L8,high,D
28.955138,-81.824219,016,040,1880,3564,2025-09-04,1555,L8,high,D
28.955411,-81.823913,016,040,1881,3563,2025-09-04,1555,L8,high,D
28.95514,-81.823911,016,040,1881,3564,2025-09-04,1555,L8,high,D
28.955413,-81.823605,016,040,1882,3563,2025-09-04,1555,L8,high,D
28.955142,-81.823603,016,040,1882,3564,2025-09-04,1555,L8,low,D
28.955685,-81.8233,016,040,1883,3562,2025-09-04,1555,L8,low,D
28.955415,-81.823298,016,040,1883,3563,2025-09-04,1555,L8,high,D
28.888816,-81.776007,016,040,2035,3810,2025-09-04,1555,L8,high,D
28.888545,-81.776005,016,040,2035,3811,2025-09-04,1555,L8,high,D
29.670851,-81.710634,016,040,2265,923,2025-09-04,1555,L8,high,D
29.67058,-81.710633,016,040,2265,924,2025-09-04,1555,L8,high,D
29.669771,-81.710007,016,040,2267,927,2025-09-04,1555,L8,high,D
29.669501,-81.710005,016,040,2267,928,2025-09-04,1555,L8,high,D
28.490002,-81.665796,016,040,2385,5285,2025-09-04,1555,L8,low,D
29.555811,-81.652849,016,040,2449,1349,2025-09-04,1555,L8,low,D
28.740178,-81.614839,016,040,2556,4362,2025-09-04,1555,L8,low,D
28.74045,-81.614533,016,040,2557,4361,2025-09-04,1555,L8,high,D
28.740179,-81.614531,016,040,2557,4362,2025-09-04,1555,L8,high,D
28.593668,-81.555691,016,040,2746,4904,2025-09-04,1555,L8,low,D
29.353216,-81.395653,016,040,3277,2101,2025-09-04,1555,L8,low,D
29.353488,-81.395345,016,040,3278,2100,2025-09-04,1555,L8,high,D
29.353217,-81.395344,016,040,3278,2101,2025-09-04,1555,L8,high,D
28.301601,-81.35804,016,040,3387,5985,2025-09-04,1555,L8,high,D
28.30133,-81.358039,016,040,3387,5986,2025-09-04,1555,L8,high,D
28.301602,-81.357734,016,040,3388,5985,2025-09-04,1555,L8,high,D
28.301331,-81.357733,016,040,3388,5986,2025-09-04,1555,L8,high,D
28.291604,-81.349134,016,040,3416,6022,2025-09-04,1555,L8,high,D
28.291334,-81.349133,016,040,3416,6023,2025-09-04,1555,L8,high,D
28.291605,-81.348828,016,040,3417,6022,2025-09-04,1555,L8,high,D
28.291334,-81.348827,016,040,3417,6023,2025-09-04,1555,L8,high,D
29.64879,-81.330162,016,040,3492,1010,2025-09-04,1555,L8,high,D
29.648519,-81.330161,016,040,3492,1011,2025-09-04,1555,L8,high,D
29.648791,-81.329852,016,040,3493,1010,2025-09-04,1555,L8,high,D
29.64852,-81.329851,016,040,3493,1011,2025-09-04,1555,L8,high,D
29.007817,-81.238159,016,040,3784,3378,2025-09-04,1555,L8,high,D
29.00945,-81.232927,016,040,3801,3372,2025-09-04,1555,L8,high,D
29.416972,-81.224882,016,040,3830,1867,2025-09-04,1555,L8,high,D
29.416701,-81.224881,016,040,3830,1868,2025-09-04,1555,L8,high,D
28.967774,-81.218669,016,040,3847,3526,2025-09-04,1555,L8,high,D
28.311141,-81.193138,016,040,3926,5951,2025-09-04,1555,L8,high,D
28.31087,-81.193137,016,040,3926,5952,2025-09-04,1555,L8,high,D
28.3106,-81.193137,016,040,3926,5953,2025-09-04,1555,L8,high,D
28.310329,-81.193136,016,040,3926,5954,2025-09-04,1555,L8,high,D
28.311954,-81.192833,016,040,3927,5948,2025-09-04,1555,L8,high,D
28.311142,-81.192832,016,040,3927,5951,2025-09-04,1555,L8,high,D
28.312496,-81.192528,016,040,3928,5946,2025-09-04,1555,L8,high,D
28.311955,-81.192527,016,040,3928,5948,2025-09-04,1555,L8,high,D
28.311684,-81.192527,016,040,3928,5949,2025-09-04,1555,L8,high,D
28.312767,-81.192223,016,040,3929,5945,2025-09-04,1555,L8,high,D
28.312497,-81.192222,016,040,3929,5946,2025-09-04,1555,L8,high,D
28.378033,-81.191116,016,040,3933,5704,2025-09-04,1555,L8,medium,D
28.377762,-81.191115,016,040,3933,5705,2025-09-04,1555,L8,medium,D
28.374246,-81.188047,016,040,3943,5718,2025-09-04,1555,L8,high,D
28.374246,-81.187741,016,040,3944,5718,2025-09-04,1555,L8,medium,D
28.581186,-81.148226,016,040,4074,4954,2025-09-04,1555,L8,medium,D
28.580915,-81.148225,016,040,4074,4955,2025-09-04,1555,L8,medium,D
28.580915,-81.147919,016,040,4075,4955,2025-09-04,1555,L8,medium,D
28.578208,-81.147301,016,040,4077,4965,2025-09-04,1555,L8,medium,D
28.578479,-81.146995,016,040,4078,4964,2025-09-04,1555,L8,high,D
28.578208,-81.146995,016,040,4078,4965,2025-09-04,1555,L8,high,D
28.577938,-81.146994,016,040,4078,4966,2025-09-04,1555,L8,high,D
28.578479,-81.146688,016,040,4079,4964,2025-09-04,1555,L8,medium,D
28.578209,-81.146688,016,040,4079,4965,2025-09-04,1555,L8,high,D
29.147184,-81.078088,016,040,4304,2864,2025-09-04,1555,L8,high,D
28.992306,-81.066268,016,040,4342,3436,2025-09-04,1555,L8,medium,D
28.952783,-80.963107,016,040,4677,3582,2025-09-04,1555,L8,medium,D
28.953595,-80.960336,016,040,4686,3579,2025-09-04,1555,L8,medium,D
28.953324,-80.960336,016,040,4686,3580,2025-09-04,1555,L8,medium,D
28.953866,-80.960028,016,040,4687,3578,2025-09-04,1555,L8,medium,D
28.953595,-80.960028,016,040,4687,3579,2025-09-04,1555,L8,high,D
28.953324,-80.960028,016,040,4687,3580,2025-09-04,1555,L8,medium,D
28.953866,-80.95972,016,040,4688,3578,2025-09-04,1555,L8,high,D
28.953595,-80.95972,016,040,4688,3579,2025-09-04,1555,L8,high,D
28.953053,-80.95972,016,040,4688,3581,2025-09-04,1555,L8,high,D
28.953053,-80.959413,016,040,4689,3581,2025-09-04,1555,L8,high,D
28.115185,-80.714767,016,040,5491,6674,2025-09-04,1555,L8,high,D
28.053197,-80.615414,016,040,5817,6902,2025-09-04,1555,L8,high,D
28.052927,-80.615415,016,040,5817,6903,2025-09-04,1555,L8,high,D
28.052926,-80.61511,016,040,5818,6903,2025-09-04,1555,L8,high,D
27.892887,-80.532159,016,040,6092,7493,2025-09-04,1555,L8,low,D
39.418799,-77.766377,016,032,4419,7397,2025-09-04,1552,L8,low,D
39.490462,-77.564122,016,032,5007,7149,2025-09-04,1552,L8,low,D
39.758741,-77.531329,016,032,5129,6159,2025-09-04,1552,L8,high,D
39.758471,-77.531319,016,032,5129,6160,2025-09-04,1552,L8,high,D
39.758478,-77.53097,016,032,5130,6160,2025-09-04,1552,L8,high,D
39.626908,-77.335339,016,032,5676,6662,2025-09-04,1552,L8,high,D
39.563392,-77.308414,016,032,5747,6899,2025-09-04,1552,L8,high,D
40.121163,-77.324362,016,032,5755,4834,2025-09-04,1552,L8,high,D
40.609208,-77.311411,016,032,5839,3029,2025-09-04,1552,L8,low,D
40.542182,-77.158202,016,032,6265,3288,2025-09-04,1552,L8,high,D
39.876647,-77.09404,016,032,6388,5755,2025-09-04,1552,L8,low,D
39.876654,-77.093689,016,032,6389,5755,2025-09-04,1552,L8,low,D
40.241334,-77.103122,016,032,6394,4405,2025-09-04,1552,L8,high,D
40.24161,-77.102778,016,032,6395,4404,2025-09-04,1552,L8,high,D
40.24134,-77.10277,016,032,6395,4405,2025-09-04,1552,L8,high,D
40.877482,-77.102841,016,032,6451,2051,2025-09-04,1552,L8,high,D
40.866422,-77.026315,016,032,6665,2097,2025-09-04,1552,L8,high,D
40.189324,-76.971834,016,032,6762,4606,2025-09-04,1552,L8,high,D
41.009635,-76.995739,016,032,6763,1569,2025-09-04,1552,L8,high,D
40.455804,-76.939274,016,032,6876,3622,2025-09-04,1552,L8,high,D
40.455534,-76.939266,016,032,6876,3623,2025-09-04,1552,L8,high,D
40.45581,-76.938921,016,032,6877,3622,2025-09-04,1552,L8,high,D
40.45554,-76.938913,016,032,6877,3623,2025-09-04,1552,L8,medium,D
40.86348,-76.725448,016,032,7510,2126,2025-09-04,1552,L8,low,D
45.114412,-75.679712,016,028,4765,7381,2025-09-04,1550,L8,high,D
45.113872,-75.679706,016,028,4765,7383,2025-09-04,1550,L8,high,D
45.114145,-75.679328,016,028,4766,7382,2025-09-04,1550,L8,high,D
45.113875,-75.679325,016,028,4766,7383,2025-09-04,1550,L8,high,D
45.234133,-75.664704,016,028,4808,6938,2025-09-04,1550,L8,high,D
45.233863,-75.6647,016,028,4808,6939,2025-09-04,1550,L8,high,D
45.234135,-75.664321,016,028,4809,6938,2025-09-04,1550,L8,high,D
45.26045,-75.538827,016,028,5138,6843,2025-09-04,1550,L8,high,D
45.160188,-75.429097,016,028,5423,7216,2025-09-04,1550,L8,high,D
45.159917,-75.429094,016,028,5423,7217,2025-09-04,1550,L8,high,D
45.159647,-75.429092,016,028,5423,7218,2025-09-04,1550,L8,low,D
45.160729,-75.428719,016,028,5424,7214,2025-09-04,1550,L8,high,D
45.160459,-75.428717,016,028,5424,7215,2025-09-04,1550,L8,high,D
45.160189,-75.428715,016,028,5424,7216,2025-09-04,1550,L8,high,D
45.159919,-75.428713,016,028,5424,7217,2025-09-04,1550,L8,high,D
45.159649,-75.428711,016,028,5424,7218,2025-09-04,1550,L8,high,D
45.159379,-75.428709,016,028,5424,7219,2025-09-04,1550,L8,high,D
45.159109,-75.428707,016,028,5424,7220,2025-09-04,1550,L8,low,D
45.15992,-75.428331,016,028,5425,7217,2025-09-04,1550,L8,high,D
45.15965,-75.428329,016,028,5425,7218,2025-09-04,1550,L8,low,D
44.645228,-76.018093,016,029,5296,3869,2025-09-04,1551,L8,high,D
45.114412,-75.679712,016,029,6205,2141,2025-09-04,1551,L8,high,D
45.113872,-75.679706,016,029,6205,2143,2025-09-04,1551,L8,high,D
45.114145,-75.679328,016,029,6206,2142,2025-09-04,1551,L8,high,D
45.113875,-75.679325,016,029,6206,2143,2025-09-04,1551,L8,medium,D
45.234133,-75.664704,016,029,6248,1698,2025-09-04,1551,L8,high,D
45.233863,-75.6647,016,029,6248,1699,2025-09-04,1551,L8,high,D
45.234135,-75.664321,016,029,6249,1698,2025-09-04,1551,L8,high,D
45.26045,-75.538827,016,029,6578,1603,2025-09-04,1551,L8,high,D
44.639107,-75.462309,016,029,6765,3905,2025-09-04,1551,L8,high,D
45.160188,-75.429097,016,029,6863,1976,2025-09-04,1551,L8,high,D
45.159917,-75.429094,016,029,6863,1977,2025-09-04,1551,L8,high,D
45.160729,-75.428719,016,029,6864,1974,2025-09-04,1551,L8,high,D
45.160459,-75.428717,016,029,6864,1975,2025-09-04,1551,L8,high,D
45.160189,-75.428715,016,029,6864,1976,2025-09-04,1551,L8,high,D
45.159919,-75.428713,016,029,6864,1977,2025-09-04,1551,L8,high,D
45.159649,-75.428711,016,029,6864,1978,2025-09-04,1551,L8,high,D
45.159379,-75.428709,016,029,6864,1979,2025-09-04,1551,L8,high,D
45.159109,-75.428707,016,029,6864,1980,2025-09-04,1551,L8,low,D
45.15992,-75.428331,016,029,6865,1977,2025-09-04,1551,L8,high,D
45.15965,-75.428329,016,029,6865,1978,2025-09-04,1551,L8,low,D
44.721706,-75.402357,016,029,6925,3600,2025-09-04,1551,L8,high,D
44.727444,-75.383075,016,029,6976,3579,2025-09-04,1551,L8,high,D
44.728526,-75.382704,016,029,6977,3575,2025-09-04,1551,L8,high,D
44.728528,-75.381946,016,029,6979,3575,2025-09-04,1551,L8,high,D
44.72934,-75.381572,016,029,6980,3572,2025-09-04,1551,L8,high,D
44.72853,-75.381567,016,029,6980,3575,2025-09-04,1551,L8,high,D
44.738323,-75.359654,016,029,7038,3539,2025-09-04,1551,L8,high,D
44.738056,-75.358895,016,029,7040,3540,2025-09-04,1551,L8,high,D
30.049552,-81.896924,016,039,465,4820,2025-09-04,1555,L8,high,D
30.049554,-81.896613,016,039,466,4820,2025-09-04,1555,L8,high,D
29.897109,-81.860134,016,039,579,5384,2025-09-04,1555,L8,high,D
29.896838,-81.860132,016,039,579,5385,2025-09-04,1555,L8,high,D
29.897111,-81.859824,016,039,580,5384,2025-09-04,1555,L8,high,D
29.89684,-81.859821,016,039,580,5385,2025-09-04,1555,L8,high,D
30.031936,-81.859118,016,039,586,4886,2025-09-04,1555,L8,low,D
30.259959,-81.804028,016,039,769,4045,2025-09-04,1555,L8,high,D
30.259689,-81.804026,016,039,769,4046,2025-09-04,1555,L8,high,D
30.259961,-81.803716,016,039,770,4045,2025-09-04,1555,L8,high,D
30.25969,-81.803714,016,039,770,4046,2025-09-04,1555,L8,high,D
30.25942,-81.803712,016,039,770,4047,2025-09-04,1555,L8,high,D
30.260234,-81.803407,016,039,771,4044,2025-09-04,1555,L8,high,D
30.259963,-81.803404,016,039,771,4045,2025-09-04,1555,L8,high,D
30.259151,-81.803398,016,039,771,4048,2025-09-04,1555,L8,high,D
30.260506,-81.803097,016,039,772,4043,2025-09-04,1555,L8,high,D
30.260236,-81.803095,016,039,772,4044,2025-09-04,1555,L8,high,D
30.259965,-81.803093,016,039,772,4045,2025-09-04,1555,L8,high,D
30.259424,-81.803088,016,039,772,4047,2025-09-04,1555,L8,high,D
30.259153,-81.803086,016,039,772,4048,2025-09-04,1555,L8,high,D
30.260508,-81.802785,016,039,773,4043,2025-09-04,1555,L8,high,D
30.260238,-81.802783,016,039,773,4044,2025-09-04,1555,L8,high,D
30.259696,-81.802779,016,039,773,4046,2025-09-04,1555,L8,high,D
30.259426,-81.802776,016,039,773,4047,2025-09-04,1555,L8,high,D
30.689515,-81.721116,016,039,1045,2460,2025-09-04,1555,L8,high,D
30.689244,-81.721114,016,039,1045,2461,2025-09-04,1555,L8,high,D
30.688973,-81.721112,016,039,1045,2462,2025-09-04,1555,L8,high,D
30.689516,-81.720803,016,039,1046,2460,2025-09-04,1555,L8,high,D
